Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
981,FALSE,,FALSE,,TRUE,personal itineraries - navigation output files that can be directly transmitted in car navigation equipment.,FALSE,,FALSE,
aV3jmAt8za,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
cxFX7TJXCv,TRUE,Uses open data to investigate abuses -  expose the facts widely -  and provide timely information on human rights crises in 90+ countries.,FALSE,,FALSE,,FALSE,,FALSE,
HAvRlDCM2w,TRUE,Uses open data as part of projects with partners -  such as InaSAFE.,FALSE,,FALSE,,FALSE,,FALSE,
982,FALSE,,TRUE,The Veterans Talent is a mapping tool to search for veteran skills and job postings,FALSE,,FALSE,,FALSE,
HBHhlGk6y3,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
N9jJraamgN,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
983,FALSE,,TRUE,tools based on patent data,FALSE,,FALSE,,FALSE,
xvNmsMGcRs,FALSE,,TRUE,"Uses open data to make investments on areas with high impact on the lives of low income families, such as healthcare, housing, financial services and basic services (water, energy and communications).  ",FALSE,,FALSE,,FALSE,
3lCqxN61zt,FALSE,,TRUE,Uses data from various governmental sources to provide Specialized Data Products and Solutions.Â Services use agriculture data -  vehicle recall data -  policy data -  etc,FALSE,,FALSE,,FALSE,
uAHdZDAWD3,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
990,FALSE,,FALSE,,TRUE,integrates open data on projects to increase insights and efficiency.,FALSE,,FALSE,
1009,FALSE,,TRUE,provides access to IP information through the Patent Value Report -  Patent Factor Index Report and Prior Art Database,FALSE,,FALSE,,FALSE,
6fB6SWTgl8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1011,TRUE,uses open data to recommend new policies releated to innovation -  IT -  data -  telecommunications -  trade and energy.,FALSE,,FALSE,,FALSE,,FALSE,
2mY9XRC3lH,FALSE,,TRUE,uses open transportation and geospatial data to inform travelers best routes to take; creates data visualizations based on open streetmap and other open data resources ,FALSE,,FALSE,,FALSE,
EwHvgPDFBP,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
9mrlBiPcHO,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
4PL9m3QVC2,FALSE,,TRUE,Uses open data for product development of consumer software products.,FALSE,,FALSE,,FALSE,
985,FALSE,,TRUE,"Provides statistics such as income, employment, health, crime, housing, and environment, to help users find best areas to live.",FALSE,,FALSE,,FALSE,
1rxFyhHDuv,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
OlsvkgVHlw,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
omLbW866V6,FALSE,,TRUE,uses open data to provide mobile radio solutions specialising in small business communications,FALSE,,FALSE,,FALSE,
CEkCbc63Pa,TRUE,Uses open data in various civic projects to activate communities.,FALSE,,FALSE,,FALSE,,FALSE,
986,FALSE,,FALSE,,TRUE,MyAgData uses crop and land information to facilitate crop insurance acreage reporting.,FALSE,,FALSE,
987,FALSE,,FALSE,,TRUE,Uses transport data to advise travellers on travel information -  e.g. means of travel -  booking -  etc,FALSE,,FALSE,
kCz32uxLBu,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
988,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
yN0tryGa3C,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
pINRpj1GmO,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
9IMs4u8zyb,FALSE,,TRUE,"uses open data from annual reports of private and public sectors to create a global database called B&D WWN, it also offers strategic investment and risk management consulting services.",FALSE,,TRUE,,FALSE,
nu4e70Sb2y,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VzSofXqAOU,TRUE,Collaborates with the Ministry of Information Communication and Infrastructure (MOICI) to educate and inform the people of Gambia.,FALSE,,FALSE,,FALSE,,FALSE,
L6Z4lRBKZJ,TRUE,Promote open data.,FALSE,,FALSE,,FALSE,,FALSE,
EvyoejIEzi,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
991,FALSE,,TRUE,Uses patent open data to provide an IP analysis software for patent owners and innovators.,FALSE,,FALSE,,FALSE,
992,FALSE,,FALSE,,TRUE,integrates open data in big data approach,FALSE,,FALSE,
993,FALSE,,FALSE,,TRUE,provides tools to empower entrepreneurs and innovators through IP and science data,FALSE,,FALSE,
994,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
y6tddYyh0l,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
995,FALSE,,FALSE,"Uses open data to update a Mobile Traffic App from billions of data points, providing users with accurate, real time, traffic information.",FALSE,,FALSE,,FALSE,
996,FALSE,,FALSE,,FALSE,,TRUE,Carries out research around issues related to transparency and access to public information.,FALSE,
oDisMepaOr,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
kJJsbB5LhS,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
997,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
b3k1MqBFOc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
998,FALSE,,TRUE,Budget Your Reach,FALSE,,FALSE,,FALSE,
gwLiWZpkM4,FALSE,,TRUE,Uses open data to provide relevant information to members.,FALSE,,FALSE,,FALSE,
xiyZ62fB8d,TRUE,"to improve the ability of Mexican government to attract and maintain talents, as well as make better investment decisions.",TRUE,uses open data to provide consulting services for public policy making work. ,FALSE,,FALSE,,FALSE,
8pwKwqLpFj,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
999,FALSE,,FALSE,,FALSE,,TRUE,conducts research to prevent motor vehicle crashes,FALSE,
1001,FALSE,,TRUE,Integralia's project Central Policy aims to be a national reference for understanding government effectiveness -  policy -  application of law and accountability. It uses legal data to build a data collection for political decision making.,FALSE,,FALSE,,FALSE,
JYjbS05qR6,FALSE,,TRUE,"uses open data to provide consulting services which specialises in integrated, sustainable transport planning and research. ",FALSE,,FALSE,,FALSE,
A6YZVOSemN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kQzx6WSBQw,FALSE,,TRUE,Uses geospatial open data to provide geospatial services and market research.,FALSE,,FALSE,,FALSE,
1002,FALSE,,FALSE,,TRUE,business news -  ratings -  industry reports,FALSE,,FALSE,
Phzm7hOEBr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
rSRmA0yYWF,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
eLzTSSlgZJ,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1003,FALSE,,FALSE,,TRUE,IATI has produced a large -  mature body of data on financing for development from governments -  NGOs -  trusts and foundations and private sector corporations that is comparable -  timely and accessible -  and has huge potential for tracing the flow of money across country boundaries -  decreasing corruption and increasing accountability.,FALSE,,FALSE,
1004,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
1005,FALSE,,FALSE,,FALSE,,TRUE,Carries out research around issues related to transparency and access to public information.,FALSE,
YU7gvJ25CD,FALSE,,FALSE,,FALSE,,TRUE,Uses data from the Archive and the Museum of the Memorial for visualization of archive data about terror in USSR.,FALSE,
1006,FALSE,,TRUE,uses open data in various stories -  e.g. visualization of budgetary data at the local level www.openbudget.in.ua,FALSE,,FALSE,,FALSE,
1007,FALSE,,TRUE,Uses open data to provide Knowledge Management.,FALSE,,FALSE,,FALSE,
1008,FALSE,,TRUE,Uses healthcare open data to provide expert medical info.,FALSE,,FALSE,,FALSE,
1010,TRUE,uses open data to recommend new legislative policies and solutions to improve the wellness of veterans and service members.,FALSE,,FALSE,,FALSE,,FALSE,
1014,FALSE,,TRUE,uses open data in various projects,FALSE,,FALSE,,FALSE,
1015,FALSE,,TRUE,uses open data in various projects -  e.g. Detective.io; Politinder; Open Data strategy at ANDRA; Spending stories,FALSE,,FALSE,,FALSE,
1016,FALSE,,TRUE,uses open data in various projects -  e.g. Protokollen;Politinder;Visualizing the Municipalities reform,FALSE,,FALSE,,FALSE,
YFb7WDfW0P,FALSE,,TRUE,Uses open data to provide financial and consulting services.,FALSE,,FALSE,,FALSE,
Q1N3HN4wtH,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
hb00OcDzMI,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
M1ZxMysIGe,TRUE,January Advisors helped draft the first City of Houston open data policy in 2014.  Since then -  a tremendous about of headway has been made on developing a more efficient planning and procurement process in the City.,TRUE,,FALSE,,FALSE,,FALSE,
FbsbY0MYUl,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1017,FALSE,,FALSE,,FALSE,,TRUE,Uses open data to conduct research on journalism and media research.,FALSE,
Jdgj7mck7h,FALSE,,TRUE,"uses open data to deliver a cloud-based Open Data Platform, and allow users to choose how the data is displayed, when it should be made publicly available,also which datasets are made available to the public and which datasets are available only for internal use",FALSE,,FALSE,,FALSE,
XEYR7lER3p,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1020,FALSE,,FALSE,,FALSE,,TRUE,Uses business open data to find trends and forecasts for decision-making for companies in regulated industries.,FALSE,
1021,FALSE,,TRUE,develop software with litigation info to ensure USPTO is transparent -  predictable -  and equitable.,FALSE,,FALSE,,FALSE,
1022,TRUE,Uses open data to promote the transparency of public spending in Hungary,FALSE,,FALSE,,FALSE,,FALSE,
1025,FALSE,,TRUE,Uses energy open data to estimate optimization of energy use patterns in industrial and buildings sector. ,FALSE,,FALSE,,FALSE,
I5XVPSYYnN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
BV4w4dwUaL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
yKdEABTWwb,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
dh23SHejGQ,FALSE,,TRUE,Uses open data to help candidates find jobs and companies hire talent.,FALSE,,FALSE,,FALSE,
1023,FALSE,,FALSE,,TRUE,Kathmandu Living Labs is developing a model to revamp local governance using crowd-sourced mapping -  open data and mobile technology.,FALSE,,FALSE,
1024,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
1026,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
vzWtpK2nia,FALSE,,TRUE,"uses open data to provide an app for parents to search, compare and apply to preschools for their children. ",FALSE,,FALSE,,FALSE,
cidLRs4qBy,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
vo5o2VOI54,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
0BjKXYwp9m,TRUE,Involved in various aspects of the open data movement through creation of open data challenges and funding initiatives.,FALSE,,FALSE,,FALSE,,FALSE,
vaVDFYiv1x,FALSE,,TRUE,"uses open data to establish a database for providing initial data statistics, data visualizaton, as well as project sharing online, Excel and Powerpoint.",FALSE,,FALSE,,FALSE,
QEDG2ygBBS,FALSE,,TRUE,Developing a visual navigation platform for legal research using public legal information.,FALSE,,FALSE,,FALSE,
NprSwiXtVj,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
ZngIeBHJuc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1027,FALSE,,FALSE,,TRUE,open data is used to determine which loan applicants to approve.,FALSE,,FALSE,
bTcFtMb3QW,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
vv9kGp9AjK,FALSE,,TRUE,Provides services based on budget and finance data.,FALSE,,FALSE,,FALSE,
xW9YZQrnwe,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
XQl53QxUwe,FALSE,,TRUE,GosZatraty uses data on government spending (from zakupki.gov.ru) to raise public awareness about public expenditure using open data. The automated monitoring system allows examining -  understanding and detecting violations and using public expenditure data repeatedly (specifically to grants -  federal and municipal contracts).,FALSE,,FALSE,,FALSE,
1029,FALSE,,FALSE,,TRUE,open data is used to determine credit eligibility.,FALSE,,FALSE,
1030,FALSE,,TRUE,Uses healthcare open data to inform users of hospitals and doctors.,FALSE,,FALSE,,FALSE,
1042,FALSE,,FALSE,"Uses open datas to offer industry-leading services, including systems development, solution and platform integration, and program management, functional, and testing services.",FALSE,,FALSE,,FALSE,
1052,FALSE,,TRUE,"Gathers and presents information about property in clear, actionable ways.",FALSE,,FALSE,,FALSE,
MJmq71vdyH,FALSE,,TRUE,"Uses open data to share information access to users, and offer data in various forms such as charts, tables, maps, etc.",FALSE,,FALSE,,FALSE,
1033,FALSE,,TRUE,VozData -  an online -  collaborative tool to convert public documents from PDFs to a structured database,TRUE,data journalism,FALSE,,FALSE,
1031,TRUE,Uses open data to provide information on legislation to users.,FALSE,,FALSE,,FALSE,,FALSE,
1034,FALSE,,FALSE,"Uses open datas to design and produce media platforms in terms of broadcasting, television and digital printing. ",FALSE,,FALSE,,FALSE,
4CaPipdgGB,FALSE,,TRUE,Uses open data to create sustainable benefits for workers in the informal sector by offering them a platform to access services.,FALSE,,FALSE,,FALSE,
g1s8ADp4cs,FALSE,,FALSE,,TRUE,Improving existing knowledge,TRUE,Creating data synthesis products to help answer watershed issues,FALSE,
1035,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
0JYFVqpGFb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
nPvrqdTgpY,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1037,FALSE,,TRUE,Uses legal open data to provide coverage of historic trials international justice.,FALSE,,FALSE,,FALSE,
1038,FALSE,,FALSE,,TRUE,uses information from the City of Oslo -  Norwayâ€™s Urban Development Department,FALSE,,FALSE,
1039,FALSE,,FALSE,,TRUE,data visualization and fact-checking,FALSE,,FALSE,
1040,TRUE,Uses open data to present information about electoral candidates.,FALSE,,FALSE,,FALSE,,FALSE,
qgriWcDqxN,FALSE,,TRUE,"uses ope data to provide a service of collecting all relevent information that users need on one platform, which eliminates the inconvenience for users to opening multiple windows.",FALSE,,FALSE,,FALSE,
Svam1dfEpj,FALSE,,TRUE,"creates a platform which transfer law to be turned into scientific data, allowing statistical analyses and comparisons across space and time",FALSE,,FALSE,,FALSE,
ZYJmtuUS7h,FALSE,,TRUE,uses open data for citizens to search and track information about federal and state bills and legislators.,FALSE,,FALSE,,FALSE,
4QAETDQX4l,FALSE,,TRUE,"uses open data for citizens to know congressional events happen in US Capitol hill through news tweets, document release, data analytics, etc.",FALSE,,FALSE,,FALSE,
1041,FALSE,,TRUE,Uses legal open data to provide credit score and verification services.,FALSE,,FALSE,,FALSE,
vw28VZ1BQN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1043,FALSE,,FALSE,,TRUE,uses GPS and transportation information to provide information on traffic levels in different areas of Jakarta,FALSE,,FALSE,
1044,FALSE,,TRUE,use litigation data to publish reports and offer data services,FALSE,,FALSE,,FALSE,
1045,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
2fKO9Iv7rl,FALSE,,TRUE,"uses open data to provides services such as strategic partnerships, managed services and process automation",FALSE,,FALSE,,FALSE,
1046,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
WMadXwj4dr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
M64s6SsdZk,TRUE,Designed and built the federal OGD pilot portal in Switzerland around the Open Source data management solution -  CKAN.,FALSE,,FALSE,,FALSE,,FALSE,
APRhYXoPt6,FALSE,,TRUE,"uses open data to allow customers leverage their online assets, to transform business operations and services and to unlock their full ICT potential. Some of the products and services are web design and development, web application development, etc.",FALSE,,FALSE,,FALSE,
JI0NZR4nj4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1047,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
1048,FALSE,,TRUE,several maps use open data,FALSE,,FALSE,,FALSE,
1049,FALSE,,TRUE,Uses geospatial open data to map nearby farmers' markets.,FALSE,,FALSE,,FALSE,
Eh3pdWOVNy,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
hOttktCxh4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1050,FALSE,,TRUE,BusIt uses transport data,FALSE,,FALSE,,FALSE,
5kNUKkSPmW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1051,FALSE,,TRUE,The Timesâ€™ dataÂ_base of Los Angeles County crime reÂ_ports maps.latimes.com/crime/ based on data from the Los Angeles PoÂ_lice DeÂ_partÂ_ment and Los Angeles County SherÂ_iff's DeÂ_partÂ_ment -  Crime L.A.,FALSE,,FALSE,,FALSE,
475,FALSE,,TRUE,creators of Kidsdata.org with data on more than 500 measures of child health and well being for every county -  city -  school district -  and legislative district in California.,FALSE,,FALSE,,FALSE,
Qjuf7tzDUa,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1053,FALSE,,TRUE,Integrated in CitySDK,FALSE,,FALSE,,FALSE,
1054,FALSE,,FALSE,,TRUE,M-Farm has built a mobile application that allows farmers to receive accurate -  real-time crop-price information from five major markets in Kenya -  via daily text message -  six days per week,FALSE,,FALSE,
Gax5Px2Sr5,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1067,FALSE,,TRUE,created PatentVest -  a fully-integrated analytic and reporting platform that measures -  scores and ranks every patent and application in the USPTO database.,FALSE,,FALSE,,FALSE,
1077,FALSE,,TRUE,Skills Route app uses education data,FALSE,,FALSE,,FALSE,
x8a3iz7thS,FALSE,,TRUE,Uses open data to provide relevant information on enterpreneurship to its members.,FALSE,,FALSE,,FALSE,
1064,TRUE,Advocates for issues related to potential of open data for enterpreneurship.,FALSE,,FALSE,,FALSE,,FALSE,
1055,FALSE,,TRUE,builds software that integrates open data with analytics and benchmarking services to help customers reach sustainability goals.,FALSE,,FALSE,,FALSE,
1056,FALSE,,TRUE,created the FIT-MAP app for the FDA. It helps inspectors collect location-specific food source data to effectively identify food supply threats.,FALSE,,FALSE,,FALSE,
1057,FALSE,,TRUE,Helped nearly 300 - 000 citizens verify their voter status ahead of the election. By using the system -  another 46 - 000 Malawians discovered they had either not yet registered or had issues with registration details.,FALSE,,FALSE,,FALSE,
